d4_f100 - Dämpfung: 4, Motorfreq.: 100
Zeit (ms)	Ausschlag Rad (Grad)	Null Exzenter
174875,0	-9,75	0
174890,6	-9,75	0
174906,2	-9,75	0
174921,9	-9,75	0
174937,5	-9,75	0
174953,1	-9,75	0
174968,8	-9,75	0
174984,4	-9,75	0
175000,0	-9,75	0
175015,6	-9,75	0
175031,2	-9,75	0
175046,9	-9,75	0
175062,5	-9,75	0
175078,1	-9,00	0
175093,8	-9,00	0
175109,4	-9,00	0
175125,0	-9,00	0
175140,6	-9,00	0
175156,2	-9,00	0
175171,9	-9,00	0
175187,5	-9,00	0
175203,1	-9,00	0
175218,8	-9,00	0
175234,4	-9,00	0
175250,0	-9,00	0
175265,6	-9,00	0
175281,2	-8,25	0
175296,9	-8,25	0
175312,5	-8,25	0
175328,1	-8,25	0
175343,8	-8,25	0
175359,4	-8,25	0
175375,0	-8,25	0
175390,6	-8,25	0
175406,2	-8,25	0
175421,9	-8,25	0
175437,5	-8,25	0
175453,1	-7,50	0
175468,8	-7,50	0
175484,4	-7,50	0
175500,0	-7,50	0
175515,6	-7,50	0
175531,2	-7,50	0
175546,9	-7,50	0
175562,5	-7,50	0
175578,1	-7,50	0
175593,8	-6,75	0
175609,4	-6,75	0
175625,0	-6,75	0
175640,6	-6,75	0
175656,2	-6,75	0
175671,9	-6,75	0
175687,5	-6,75	0
175703,1	-6,75	0
175718,8	-6,75	0
175734,4	-6,00	0
175750,0	-6,00	0
175765,6	-6,00	0
175781,2	-6,00	0
175796,9	-6,00	0
175812,5	-6,00	0
175828,1	-6,00	0
175843,8	-5,25	0
175859,4	-5,25	0
175875,0	-5,25	0
175890,6	-5,25	0
175906,2	-5,25	0
175921,9	-5,25	0
175937,5	-5,25	0
175953,1	-4,50	0
175968,8	-4,50	0
175984,4	-4,50	0
176000,0	-4,50	0
176015,6	-4,50	0
176031,2	-4,50	0
176046,9	-3,75	0
176062,5	-3,75	0
176078,1	-3,75	0
176093,8	-3,75	0
176109,4	-3,75	0
176125,0	-3,75	0
176140,6	-3,00	0
176156,2	-3,00	0
176171,9	-3,00	0
176187,5	-3,00	0
176203,1	-3,00	0
176218,8	-3,00	0
176234,4	-2,25	0
176250,0	-2,25	0
176265,6	-2,25	0
176281,2	-2,25	0
176296,9	-2,25	0
176312,5	-1,50	0
176328,1	-1,50	0
176343,8	-1,50	0
176359,4	-1,50	0
176375,0	-0,75	0
176390,6	-0,75	0
176406,2	-0,75	0
176421,9	-0,75	0
176437,5	0,00	1
176453,1	0,75	0
176468,8	0,75	0
176484,4	0,75	0
176500,0	0,75	0
176515,6	1,50	0
176531,2	1,50	0
176546,9	1,50	0
176562,5	1,50	0
176578,1	1,50	0
176593,8	2,25	0
176609,4	2,25	0
176625,0	2,25	0
176640,6	2,25	0
176656,2	3,00	0
176671,9	3,00	0
176687,5	3,00	0
176703,1	3,00	0
176718,8	3,75	0
176734,4	3,75	0
176750,0	3,75	0
176765,6	3,75	0
176781,2	3,75	0
176796,9	4,50	0
176812,5	4,50	0
176828,1	4,50	0
176843,8	4,50	0
176859,4	5,25	0
176875,0	5,25	0
176890,6	5,25	0
176906,2	5,25	0
176921,9	6,00	0
176937,5	6,00	0
176953,1	6,00	0
176968,8	6,00	0
176984,4	6,75	0
177000,0	6,75	0
177015,6	6,75	0
177031,2	6,75	0
177046,9	7,50	0
177062,5	7,50	0
177078,1	7,50	0
177093,8	7,50	0
177109,4	8,25	0
177125,0	8,25	0
177140,6	8,25	0
177156,2	8,25	0
177171,9	9,00	0
177187,5	9,00	0
177203,1	9,00	0
177218,8	9,00	0
177234,4	9,00	0
177250,0	9,75	0
177265,6	9,75	0
177281,2	9,75	0
177296,9	9,75	0
177312,5	10,50	0
177328,1	10,50	0
177343,8	10,50	0
177359,4	10,50	0
177375,0	10,50	0
177390,6	11,25	0
177406,2	11,25	0
177421,9	11,25	0
177437,5	11,25	0
177453,1	11,25	0
177468,8	12,00	0
177484,4	12,00	0
177500,0	12,00	0
177515,6	12,00	0
177531,2	12,00	0
177546,9	12,75	0
177562,5	12,75	0
177578,1	12,75	0
177593,8	12,75	0
177609,4	12,75	0
177625,0	13,50	0
177640,6	13,50	0
177656,2	13,50	0
177671,9	13,50	0
177687,5	13,50	0
177703,1	13,50	0
177718,8	14,25	0
177734,4	14,25	0
177750,0	14,25	0
177765,6	14,25	0
177781,2	14,25	0
177796,9	14,25	0
177812,5	14,25	0
177828,1	15,00	0
177843,8	15,00	0
177859,4	15,00	0
177875,0	15,00	0
177890,6	15,00	0
177906,2	15,00	0
177921,9	15,00	0
177937,5	15,00	0
177953,1	15,00	0
177968,8	15,75	0
177984,4	15,75	0
178000,0	15,75	0
178015,6	15,75	0
178031,2	15,75	0
178046,9	15,75	0
178062,5	15,75	0
178078,1	15,75	0
178093,8	15,75	0
178109,4	15,75	0
178125,0	15,75	0
178140,6	16,50	0
178156,2	16,50	0
178171,9	16,50	0
178187,5	16,50	0
178203,1	16,50	0
178218,8	16,50	0
178234,4	16,50	0
178250,0	16,50	0
178265,6	16,50	0
178281,2	16,50	0
178296,9	16,50	0
178312,5	16,50	0
178328,1	16,50	0
178343,8	16,50	0
178359,4	16,50	0
178375,0	16,50	0
178390,6	16,50	0
178406,2	16,50	0
178421,9	16,50	0
178437,5	16,50	0
178453,1	16,50	0
178468,8	16,50	0
178484,4	16,50	0
178500,0	16,50	0
178515,6	16,50	0
178531,2	16,50	0
178546,9	15,75	0
178562,5	15,75	0
178578,1	15,75	0
178593,8	15,75	0
178609,4	15,75	0
178625,0	15,75	0
178640,6	15,75	0
178656,2	15,75	0
178671,9	15,75	0
178687,5	15,75	0
178703,1	15,75	0
178718,8	15,75	0
178734,4	15,75	0
178750,0	15,75	0
178765,6	15,75	0
178781,2	15,75	0
178796,9	15,75	0
178812,5	15,75	0
178828,1	15,75	0
178843,8	15,00	0
178859,4	15,00	0
178875,0	15,00	0
178890,6	15,00	0
178906,2	15,00	0
178921,9	15,00	0
178937,5	15,00	0
178953,1	15,00	0
178968,8	15,00	0
178984,4	15,00	0
179000,0	15,00	0
179015,6	14,25	0
179031,2	14,25	0
179046,9	14,25	0
179062,5	14,25	0
179078,1	14,25	0
179093,8	14,25	0
179109,4	14,25	0
179125,0	14,25	0
179140,6	13,50	0
179156,2	13,50	0
179171,9	13,50	0
179187,5	13,50	0
179203,1	13,50	0
179218,8	13,50	0
179234,4	13,50	0
179250,0	13,50	0
179265,6	12,75	0
179281,2	12,75	0
179296,9	12,75	0
179312,5	12,75	0
179328,1	12,75	0
179343,8	12,75	0
179359,4	12,00	0
179375,0	12,00	0
179390,6	12,00	0
179406,2	12,00	0
179421,9	12,00	0
179437,5	12,00	0
179453,1	12,00	0
179468,8	11,25	0
179484,4	11,25	0
179500,0	11,25	0
179515,6	11,25	0
179531,2	11,25	0
179546,9	10,50	0
179562,5	10,50	0
179578,1	10,50	0
179593,8	10,50	0
179609,4	10,50	0
179625,0	10,50	0
179640,6	9,75	0
179656,2	9,75	0
179671,9	9,75	0
179687,5	9,75	0
179703,1	9,75	0
179718,8	9,00	0
179734,4	9,00	0
179750,0	9,00	0
179765,6	9,00	0
179781,2	9,00	0
179796,9	8,25	0
179812,5	8,25	0
179828,1	8,25	0
179843,8	8,25	0
179859,4	8,25	0
179875,0	7,50	0
179890,6	7,50	0
179906,2	7,50	0
179921,9	7,50	0
179937,5	7,50	0
179953,1	6,75	0
179968,8	6,75	0
179984,4	6,75	0
180000,0	6,75	0
180015,6	6,75	0
180031,2	6,00	0
180046,9	6,00	0
180062,5	6,00	0
180078,1	6,00	0
180093,8	6,00	0
180109,4	5,25	0
180125,0	5,25	0
180140,6	5,25	0
180156,2	5,25	0
180171,9	4,50	0
180187,5	4,50	0
180203,1	4,50	0
180218,8	4,50	0
180234,4	4,50	0
180250,0	3,75	0
180265,6	3,75	0
180281,2	3,75	0
180296,9	3,75	0
180312,5	3,75	0
180328,1	3,00	0
180343,8	3,00	0
180359,4	3,00	0
180375,0	3,00	0
180390,6	3,00	0
180406,2	2,25	0
180421,9	2,25	0
180437,5	2,25	0
180453,1	2,25	0
180468,8	2,25	0
180484,4	1,50	0
180500,0	1,50	0
180515,6	1,50	0
180531,2	1,50	0
180546,9	0,75	0
180562,5	0,75	0
180578,1	0,75	0
180593,8	0,75	0
180609,4	0,75	0
180625,0	0,00	0
180640,6	0,00	0
180656,2	0,00	0
180671,9	0,00	0
180687,5	0,00	0
180718,8	-0,75	0
180734,4	-0,75	0
180750,0	-0,75	0
180765,6	-0,75	0
180781,2	-0,75	0
180796,9	-1,50	0
180812,5	-1,50	0
180828,1	-1,50	0
180843,8	-1,50	0
180859,4	-1,50	0
180875,0	-2,25	0
180890,6	-2,25	0
180906,2	-2,25	0
180921,9	-2,25	0
180937,5	-2,25	0
180953,1	-3,00	0
180968,8	-3,00	0
180984,4	-3,00	0
181000,0	-3,00	0
181015,6	-3,00	0
181031,2	-3,00	0
181046,9	-3,75	0
181062,5	-3,75	0
181078,1	-3,75	0
181093,8	-3,75	0
181109,4	-3,75	0
181125,0	-3,75	0
181140,6	-4,50	0
181156,2	-4,50	0
181171,9	-4,50	0
181187,5	-4,50	0
181203,1	-4,50	0
181218,8	-5,25	0
181234,4	-5,25	0
181250,0	-5,25	0
181265,6	-5,25	0
181281,2	-5,25	0
181296,9	-5,25	0
181312,5	-5,25	0
181328,1	-6,00	0
181343,8	-6,00	0
181359,4	-6,00	0
181375,0	-6,00	0
181390,6	-6,00	0
181406,2	-6,00	0
181421,9	-6,00	0
181437,5	-6,75	0
181453,1	-6,75	0
181468,8	-6,75	0
181484,4	-6,75	0
181500,0	-6,75	0
181515,6	-6,75	0
181531,2	-6,75	0
181546,9	-7,50	0
181562,5	-7,50	0
181578,1	-7,50	0
181593,8	-7,50	0
181609,4	-7,50	0
181625,0	-7,50	0
181640,6	-7,50	0
181656,2	-7,50	0
181671,9	-7,50	0
181687,5	-8,25	0
181703,1	-8,25	0
181718,8	-8,25	0
181734,4	-8,25	0
181750,0	-8,25	0
181765,6	-8,25	0
181781,2	-8,25	0
181796,9	-8,25	0
181812,5	-8,25	0
181828,1	-9,00	0
181843,8	-9,00	0
181859,4	-9,00	0
181875,0	-9,00	0
181890,6	-9,00	0
181906,2	-9,00	0
181921,9	-9,00	0
181937,5	-9,00	0
181953,1	-9,00	0
181968,8	-9,00	0
181984,4	-9,00	0
182000,0	-9,00	0
182015,6	-9,75	0
182031,2	-9,75	0
182046,9	-9,75	0
182062,5	-9,75	0
182078,1	-9,75	0
182093,8	-9,75	0
182109,4	-9,75	0
182125,0	-9,75	0
182140,6	-9,75	0
182156,2	-9,75	0
182171,9	-9,75	0
182187,5	-9,75	0
182203,1	-9,75	0
182218,8	-9,75	0
182234,4	-9,75	0
182250,0	-9,75	0
182265,6	-9,75	0
182281,2	-9,75	0
182296,9	-10,50	0
182312,5	-10,50	0
182328,1	-10,50	0
182343,8	-10,50	0
182359,4	-10,50	0
182375,0	-10,50	0
182390,6	-10,50	0
182406,2	-10,50	0
182421,9	-10,50	0
182437,5	-10,50	0
182453,1	-10,50	0
182468,8	-10,50	0
182484,4	-10,50	0
182500,0	-10,50	0
182515,6	-10,50	0
182531,2	-10,50	0
182546,9	-10,50	0
182562,5	-10,50	0
182578,1	-10,50	0
182593,8	-10,50	0
182609,4	-10,50	0
182625,0	-10,50	0
182640,6	-10,50	0
182656,2	-10,50	0
182671,9	-10,50	0
182687,5	-10,50	0
182703,1	-10,50	0
182718,8	-10,50	0
182734,4	-10,50	0
182750,0	-10,50	0
182765,6	-10,50	0
182781,2	-10,50	0
182796,9	-10,50	0
182812,5	-10,50	0
182828,1	-10,50	0
182843,8	-10,50	0
182859,4	-10,50	0
182875,0	-10,50	0
182890,6	-10,50	0
182906,2	-10,50	0
182921,9	-10,50	0
182937,5	-10,50	0
182953,1	-10,50	0
182968,8	-10,50	0
182984,4	-10,50	0
183000,0	-10,50	0
183015,6	-10,50	0
183031,2	-9,75	0
183046,9	-9,75	0
183062,5	-9,75	0
183078,1	-9,75	0
183093,8	-9,75	0
183109,4	-9,75	0
183125,0	-9,75	0
183140,6	-9,75	0
183156,2	-9,75	0
183171,9	-9,75	0
183187,5	-9,75	0
183203,1	-9,75	0
183218,8	-9,75	0
183234,4	-9,00	0
183250,0	-9,00	0
183265,6	-9,00	0
183281,2	-9,00	0
183296,9	-9,00	0
183312,5	-9,00	0
183328,1	-9,00	0
183343,8	-9,00	0
183359,4	-9,00	0
183375,0	-9,00	0
183390,6	-9,00	0
183406,2	-8,25	0
183421,9	-8,25	0
183437,5	-8,25	0
183453,1	-8,25	0
183468,8	-8,25	0
183484,4	-8,25	0
183500,0	-8,25	0
183515,6	-8,25	0
183531,2	-8,25	0
183546,9	-7,50	0
183562,5	-7,50	0
183578,1	-7,50	0
183593,8	-7,50	0
183609,4	-7,50	0
183625,0	-7,50	0
183640,6	-7,50	0
183656,2	-6,75	0
183671,9	-6,75	0
183687,5	-6,75	0
183703,1	-6,75	0
183718,8	-6,75	0
183734,4	-6,75	0
183750,0	-6,75	0
183765,6	-6,75	0
183781,2	-6,00	0
183796,9	-6,00	0
183812,5	-6,00	0
183828,1	-6,00	0
183843,8	-6,00	0
183859,4	-6,00	0
183875,0	-5,25	0
183890,6	-5,25	0
183906,2	-5,25	0
183921,9	-5,25	0
183937,5	-5,25	0
183953,1	-5,25	0
183968,8	-4,50	0
183984,4	-4,50	0
184000,0	-4,50	0
184015,6	-4,50	0
184031,2	-4,50	0
184046,9	-4,50	0
184062,5	-3,75	0
184078,1	-3,75	0
184093,8	-3,75	0
184109,4	-3,75	0
184125,0	-3,75	0
184140,6	-3,75	0
184156,2	-3,00	0
184171,9	-3,00	0
184187,5	-3,00	0
184203,1	-3,00	0
184218,8	-3,00	0
184234,4	-2,25	0
184250,0	-2,25	0
184265,6	-2,25	0
184281,2	-2,25	0
184296,9	-2,25	0
184312,5	-2,25	0
184328,1	-1,50	0
184343,8	-1,50	0
184359,4	-1,50	0
184375,0	-1,50	0
184390,6	-0,75	0
184406,2	-0,75	0
184421,9	-0,75	0
184437,5	-0,75	0
184453,1	0,00	0
184468,8	0,00	0
184484,4	0,75	0
184500,0	0,75	1
184515,6	0,75	0
184531,2	0,75	0
184546,9	1,50	0
184562,5	1,50	0
184578,1	1,50	0
184593,8	1,50	0
184609,4	1,50	0
184625,0	2,25	0
184640,6	2,25	0
184656,2	2,25	0
184671,9	2,25	0
184687,5	2,25	0
184703,1	3,00	0
184718,8	3,00	0
184734,4	3,00	0
184750,0	3,00	0
184765,6	3,75	0
184781,2	3,75	0
184796,9	3,75	0
184812,5	3,75	0
184828,1	3,75	0
184843,8	4,50	0
184859,4	4,50	0
184875,0	4,50	0
184890,6	4,50	0
184906,2	5,25	0
184921,9	5,25	0
184937,5	5,25	0
184953,1	5,25	0
184968,8	5,25	0
184984,4	6,00	0
185000,0	6,00	0
185015,6	6,00	0
185031,2	6,00	0
185046,9	6,00	0
185062,5	6,75	0
185078,1	6,75	0
185093,8	6,75	0
185109,4	6,75	0
185125,0	7,50	0
185140,6	7,50	0
185156,2	7,50	0
185171,9	7,50	0
185187,5	7,50	0
185203,1	8,25	0
185218,8	8,25	0
185234,4	8,25	0
185250,0	8,25	0
185265,6	9,00	0
185281,2	9,00	0
185296,9	9,00	0
185312,5	9,00	0
185328,1	9,00	0
185343,8	9,75	0
185359,4	9,75	0
185375,0	9,75	0
185390,6	9,75	0
185406,2	9,75	0
185421,9	10,50	0
185437,5	10,50	0
185453,1	10,50	0
185468,8	10,50	0
185484,4	10,50	0
185500,0	11,25	0
185515,6	11,25	0
185531,2	11,25	0
185546,9	11,25	0
185562,5	11,25	0
185578,1	12,00	0
185593,8	12,00	0
185609,4	12,00	0
185625,0	12,00	0
185640,6	12,00	0
185656,2	12,00	0
185671,9	12,75	0
185687,5	12,75	0
185703,1	12,75	0
185718,8	12,75	0
185734,4	12,75	0
185750,0	13,50	0
185765,6	13,50	0
185781,2	13,50	0
185796,9	13,50	0
185812,5	13,50	0
185828,1	13,50	0
185843,8	13,50	0
185859,4	14,25	0
185875,0	14,25	0
185890,6	14,25	0
185906,2	14,25	0
185921,9	14,25	0
185937,5	14,25	0
185953,1	14,25	0
185968,8	15,00	0
185984,4	15,00	0
186000,0	15,00	0
186015,6	15,00	0
186031,2	15,00	0
186046,9	15,00	0
186062,5	15,00	0
186078,1	15,00	0
186093,8	15,75	0
186109,4	15,75	0
186125,0	15,75	0
186140,6	15,75	0
186156,2	15,75	0
186171,9	15,75	0
186187,5	15,75	0
186203,1	15,75	0
186218,8	15,75	0
186234,4	15,75	0
186250,0	15,75	0
186265,6	16,50	0
186281,2	16,50	0
186296,9	16,50	0
186312,5	16,50	0
186328,1	16,50	0
186343,8	16,50	0
186359,4	16,50	0
186375,0	16,50	0
186390,6	16,50	0
186406,2	16,50	0
186421,9	16,50	0
186437,5	16,50	0
186453,1	16,50	0
186468,8	16,50	0
186484,4	16,50	0
186500,0	16,50	0
186515,6	16,50	0
186531,2	16,50	0
186546,9	16,50	0
186562,5	16,50	0
186578,1	16,50	0
186593,8	16,50	0
186609,4	16,50	0
186625,0	16,50	0
186640,6	16,50	0
186656,2	16,50	0
186671,9	16,50	0
186687,5	16,50	0
186703,1	16,50	0
186718,8	16,50	0
186734,4	16,50	0
186750,0	16,50	0
186765,6	16,50	0
186781,2	16,50	0
186796,9	16,50	0
186812,5	16,50	0
186828,1	16,50	0
186843,8	16,50	0
186859,4	16,50	0
186875,0	16,50	0
186890,6	16,50	0
186906,2	16,50	0
186921,9	16,50	0
186937,5	16,50	0
186953,1	16,50	0
186968,8	16,50	0
186984,4	16,50	0
187000,0	16,50	0
187015,6	15,75	0
187031,2	15,75	0
187046,9	15,75	0
187062,5	15,75	0
187078,1	15,75	0
187093,8	15,75	0
187109,4	15,75	0
187125,0	15,75	0
187140,6	15,75	0
187156,2	15,75	0
187171,9	15,00	0
187187,5	15,00	0
187203,1	15,00	0
187218,8	15,00	0
187234,4	15,00	0
187250,0	15,00	0
187265,6	15,00	0
187281,2	14,25	0
187296,9	14,25	0
187312,5	14,25	0
187328,1	14,25	0
187343,8	14,25	0
187359,4	14,25	0
187375,0	14,25	0
187390,6	13,50	0
187406,2	13,50	0
187421,9	13,50	0
187437,5	13,50	0
187453,1	13,50	0
187468,8	13,50	0
187484,4	12,75	0
187500,0	12,75	0
187515,6	12,75	0
187531,2	12,75	0
187546,9	12,75	0
187562,5	12,75	0
187578,1	12,00	0
187593,8	12,00	0
187609,4	12,00	0
187625,0	12,00	0
187640,6	12,00	0
187656,2	11,25	0
187671,9	11,25	0
187687,5	11,25	0
187703,1	11,25	0
187718,8	11,25	0
187734,4	10,50	0
187750,0	10,50	0
187765,6	10,50	0
187781,2	10,50	0
187796,9	10,50	0
187812,5	10,50	0
187828,1	9,75	0
187843,8	9,75	0
187859,4	9,75	0
187875,0	9,75	0
187890,6	9,75	0
187906,2	9,00	0
187921,9	9,00	0
187937,5	9,00	0
187953,1	9,00	0
187968,8	9,00	0
187984,4	8,25	0
188000,0	8,25	0
188015,6	8,25	0
188031,2	8,25	0
188046,9	7,50	0
188062,5	7,50	0
188078,1	7,50	0
188093,8	7,50	0
188109,4	7,50	0
188125,0	6,75	0
188140,6	6,75	0
188156,2	6,75	0
188171,9	6,75	0
188187,5	6,75	0
188203,1	6,00	0
188218,8	6,00	0
188234,4	6,00	0
188250,0	6,00	0
188265,6	6,00	0
188281,2	5,25	0
188296,9	5,25	0
188312,5	5,25	0
188328,1	5,25	0
188343,8	4,50	0
188359,4	4,50	0
188375,0	4,50	0
188390,6	4,50	0
188406,2	4,50	0
188421,9	3,75	0
188437,5	3,75	0
188453,1	3,75	0
188468,8	3,75	0
188484,4	3,75	0
188500,0	3,00	0
188515,6	3,00	0
188531,2	3,00	0
188546,9	3,00	0
188562,5	3,00	0
188578,1	2,25	0
188593,8	2,25	0
188609,4	2,25	0
188625,0	2,25	0
188640,6	2,25	0
188656,2	1,50	0
188671,9	1,50	0
188687,5	1,50	0
188703,1	1,50	0
188718,8	1,50	0
188734,4	0,75	0
188750,0	0,75	0
188765,6	0,75	0
188781,2	0,00	0
188796,9	0,00	0
188812,5	-0,75	0
188828,1	-0,75	0
188843,8	-0,75	0
188859,4	-0,75	0
188875,0	-0,75	0
188890,6	-1,50	0
188906,2	-1,50	0
188921,9	-1,50	0
188937,5	-1,50	0
188953,1	-1,50	0
188968,8	-1,50	0
188984,4	-2,25	0
189000,0	-2,25	0
189015,6	-2,25	0
189031,2	-2,25	0
189046,9	-2,25	0
189062,5	-2,25	0
189078,1	-3,00	0
189093,8	-3,00	0
189109,4	-3,00	0
189125,0	-3,00	0
189140,6	-3,00	0
189156,2	-3,00	0
189171,9	-3,75	0
189187,5	-3,75	0
189203,1	-3,75	0
189218,8	-3,75	0
189234,4	-3,75	0
189250,0	-3,75	0
189265,6	-4,50	0
189281,2	-4,50	0
189296,9	-4,50	0
189312,5	-4,50	0
189328,1	-4,50	0
189343,8	-4,50	0
189359,4	-5,25	0
189375,0	-5,25	0
189390,6	-5,25	0
189406,2	-5,25	0
189421,9	-5,25	0
189437,5	-5,25	0
189453,1	-5,25	0
189468,8	-6,00	0
189484,4	-6,00	0
189500,0	-6,00	0
189515,6	-6,00	0
189531,2	-6,00	0
189546,9	-6,00	0
189562,5	-6,00	0
189578,1	-6,00	0
189593,8	-6,75	0
189609,4	-6,75	0
189625,0	-6,75	0
189640,6	-6,75	0
189656,2	-6,75	0
189671,9	-6,75	0
189687,5	-6,75	0
189703,1	-6,75	0
189718,8	-7,50	0
189734,4	-7,50	0
189750,0	-7,50	0
189765,6	-7,50	0
189781,2	-7,50	0
189796,9	-7,50	0
189812,5	-7,50	0
189828,1	-7,50	0
189843,8	-8,25	0
189859,4	-8,25	0
189875,0	-8,25	0
189890,6	-8,25	0
189906,2	-8,25	0
189921,9	-8,25	0
189937,5	-8,25	0
189953,1	-8,25	0
189968,8	-8,25	0
189984,4	-8,25	0
190000,0	-9,00	0
190015,6	-9,00	0
190031,2	-9,00	0
190046,9	-9,00	0
190062,5	-9,00	0
190078,1	-9,00	0
190093,8	-9,00	0
190109,4	-9,00	0
190125,0	-9,00	0
190140,6	-9,00	0
190156,2	-9,00	0
190171,9	-9,75	0
190187,5	-9,75	0
190203,1	-9,75	0
190218,8	-9,75	0
190234,4	-9,75	0
190250,0	-9,75	0
190265,6	-9,75	0
190281,2	-9,75	0
190296,9	-9,75	0
190312,5	-9,75	0
190328,1	-9,75	0
190343,8	-9,75	0
190359,4	-9,75	0
190375,0	-9,75	0
190390,6	-9,75	0
190406,2	-10,50	0
190421,9	-10,50	0
190437,5	-10,50	0
190453,1	-10,50	0
190468,8	-10,50	0
190484,4	-10,50	0
190500,0	-10,50	0
190515,6	-10,50	0
190531,2	-10,50	0
190546,9	-10,50	0
190562,5	-10,50	0
190578,1	-10,50	0
190593,8	-10,50	0
190609,4	-10,50	0
190625,0	-10,50	0
190640,6	-10,50	0
190656,2	-10,50	0
190671,9	-10,50	0
190687,5	-10,50	0
190703,1	-10,50	0
190718,8	-10,50	0
190734,4	-10,50	0
190750,0	-10,50	0
190765,6	-10,50	0
190781,2	-10,50	0
190796,9	-10,50	0
190812,5	-10,50	0
190828,1	-10,50	0
190843,8	-10,50	0
190859,4	-10,50	0
190875,0	-10,50	0
190890,6	-9,75	0
190906,2	-9,75	0
190921,9	-9,75	0
190937,5	-9,75	0
190953,1	-9,75	0
190968,8	-9,75	0
190984,4	-9,75	0
191000,0	-9,75	0
191015,6	-9,75	0
191031,2	-9,75	0
191046,9	-9,75	0
191062,5	-9,75	0
191078,1	-9,75	0
191093,8	-9,75	0
191109,4	-9,75	0
191125,0	-9,75	0
191140,6	-9,75	0
191156,2	-9,75	0
191171,9	-9,75	0
191187,5	-9,75	0
