26781.2	-8.25	0
26796.9	-8.25	0
26812.5	-8.25	0
26828.1	-8.25	0
26843.8	-8.25	0
26859.4	-8.25	0
26875.0	-7.50	0
26890.6	-7.50	0
26906.2	-7.50	0
26921.9	-7.50	0
26937.5	-7.50	0
26953.1	-7.50	0
26968.8	-6.75	0
26984.4	-6.75	0
27000.0	-6.75	0
27015.6	-6.75	0
27031.2	-6.75	0
27046.9	-6.75	0
27062.5	-6.00	0
27078.1	-6.00	0
27093.8	-6.00	0
27109.4	-6.00	0
27125.0	-6.00	0
27140.6	-6.00	0
27156.2	-6.00	0
27171.9	-5.25	0
27187.5	-5.25	0
27203.1	-5.25	0
27218.8	-5.25	0
27234.4	-5.25	0
27250.0	-4.50	0
27265.6	-4.50	0
27281.2	-4.50	0
27296.9	-4.50	0
27312.5	-4.50	0
27328.1	-4.50	0
27343.8	-3.75	0
27359.4	-3.75	0
27375.0	-3.75	0
27390.6	-3.75	0
27406.2	-3.75	0
27421.9	-3.00	0
27437.5	-3.00	0
27453.1	-3.00	0
27468.8	-3.00	0
27484.4	-3.00	0
27500.0	-2.25	0
27515.6	-2.25	0
27531.2	-2.25	0
27546.9	-2.25	1
27562.5	-2.25	0
27578.1	-1.50	0
27593.8	-1.50	0
27609.4	-1.50	0
27625.0	-1.50	0
27640.6	0.00	0
27656.2	0.75	0
27671.9	0.75	0
27687.5	0.75	0
27703.1	0.75	0
27718.8	0.75	0
27734.4	1.50	0
27750.0	1.50	0
27765.6	1.50	0
27781.2	1.50	0
27796.9	1.50	0
27812.5	2.25	0
27828.1	2.25	0
27843.8	2.25	0
27859.4	2.25	0
27875.0	2.25	0
27890.6	3.00	0
27906.2	3.00	0
27921.9	3.00	0
27937.5	3.00	0
27953.1	3.00	0
27968.8	3.75	0
27984.4	3.75	0
28000.0	3.75	0
28015.6	3.75	0
28031.2	3.75	0
28046.9	4.50	0
28062.5	4.50	0
28078.1	4.50	0
28093.8	4.50	0
28109.4	4.50	0
28125.0	5.25	0
28140.6	5.25	0
28156.2	5.25	0
28171.9	5.25	0
28187.5	6.00	0
28203.1	6.00	0
28218.8	6.00	0
28234.4	6.00	0
28250.0	6.00	0
28265.6	6.75	0
28281.2	6.75	0
28296.9	6.75	0
28312.5	6.75	0
28328.1	6.75	0
28343.8	7.50	0
28359.4	7.50	0
28375.0	7.50	0
28390.6	7.50	0
28406.2	7.50	0
28421.9	8.25	0
28437.5	8.25	0
28453.1	8.25	0
28468.8	8.25	0
28484.4	8.25	0
28500.0	8.25	0
28515.6	9.00	0
28531.2	9.00	0
28546.9	9.00	0
28562.5	9.00	0
28578.1	9.00	0
28593.8	9.75	0
28609.4	9.75	0
28625.0	9.75	0
28640.6	9.75	0
28656.2	9.75	0
28671.9	10.50	0
28687.5	10.50	0
28703.1	10.50	0
28718.8	10.50	0
28734.4	10.50	0
28750.0	10.50	0
28765.6	11.25	0
28781.2	11.25	0
28796.9	11.25	0
28812.5	11.25	0
28828.1	11.25	0
28843.8	11.25	0
28859.4	12.00	0
28875.0	12.00	0
28890.6	12.00	0
28906.2	12.00	0
28921.9	12.00	0
28937.5	12.00	0
28953.1	12.00	0
28968.8	12.75	0
28984.4	12.75	0
29000.0	12.75	0
29015.6	12.75	0
29031.2	12.75	0
29046.9	12.75	0
29062.5	12.75	0
29078.1	13.50	0
29093.8	13.50	0
29109.4	13.50	0
29125.0	13.50	0
29140.6	13.50	0
29156.2	13.50	0
29171.9	13.50	0
29187.5	13.50	0
29203.1	14.25	0
29218.8	14.25	0
29234.4	14.25	0
29250.0	14.25	0
29265.6	14.25	0
29281.2	14.25	0
29296.9	14.25	0
29312.5	14.25	0
29328.1	14.25	0
29343.8	14.25	0
29359.4	14.25	0
29375.0	15.00	0
29390.6	15.00	0
29406.2	15.00	0
29421.9	15.00	0
29437.5	15.00	0
29453.1	15.00	0
29468.8	15.00	0
29484.4	15.00	0
29500.0	15.00	0
29515.6	15.00	0
29531.2	15.00	0
29546.9	15.00	0
29562.5	15.00	0
29578.1	15.00	0
29593.8	15.00	0
29609.4	15.00	0
29625.0	15.75	0
29640.6	15.75	0
29656.2	15.75	0
29671.9	15.75	0
29687.5	15.75	0
29703.1	15.75	0
29718.8	15.75	0
29734.4	15.75	0
29750.0	15.75	0
29765.6	15.75	0
29781.2	15.75	0
29796.9	15.75	0
29812.5	15.75	0
29828.1	15.75	0
29843.8	15.75	0
29859.4	15.75	0
29875.0	15.75	0
29890.6	15.75	0
29906.2	15.75	0
29921.9	15.75	0
29937.5	15.75	0
29953.1	15.75	0
