80781.2	9.00	0
80796.9	8.25	0
80812.5	8.25	0
80828.1	7.50	0
80843.8	6.75	0
80859.4	6.00	0
80875.0	5.25	0
80890.6	4.50	0
80906.2	3.75	0
80921.9	3.00	0
80937.5	2.25	0
80953.1	1.50	0
80968.8	0.75	0
80984.4	-0.75	0
81000.0	-1.50	0
81015.6	-2.25	0
81031.2	-2.25	0
81046.9	-3.00	0
81062.5	-3.75	0
81078.1	-4.50	0
81093.8	-5.25	0
81109.4	-6.00	0
81125.0	-6.75	0
81140.6	-7.50	0
81156.2	-7.50	0
81171.9	-8.25	0
81187.5	-9.00	0
81203.1	-9.75	0
81218.8	-10.50	0
81234.4	-11.25	0
81250.0	-12.00	0
81265.6	-12.00	0
81281.2	-12.75	0
81296.9	-13.50	0
81312.5	-14.25	0
81328.1	-14.25	0
81343.8	-15.00	0
81359.4	-15.75	0
81375.0	-16.50	0
81390.6	-16.50	0
81406.2	-17.25	0
81421.9	-18.00	0
81437.5	-18.00	0
81453.1	-18.75	0
81468.8	-19.50	0
81484.4	-19.50	0
81500.0	-20.25	0
81515.6	-20.25	0
81531.2	-21.00	0
81546.9	-21.00	0
81562.5	-21.75	0
81578.1	-21.75	0
81593.8	-22.50	0
81609.4	-22.50	0
81625.0	-22.50	0
81640.6	-23.25	0
81656.2	-23.25	0
81671.9	-24.00	0
81687.5	-24.00	0
81703.1	-24.00	0
81718.8	-24.00	0
81734.4	-24.75	0
81750.0	-24.75	0
81765.6	-24.75	0
81781.2	-24.75	0
81796.9	-24.75	0
81812.5	-25.50	0
81828.1	-25.50	0
81843.8	-25.50	0
81859.4	-25.50	0
81875.0	-25.50	0
81890.6	-25.50	0
81906.2	-25.50	0
81921.9	-25.50	0
81937.5	-25.50	0
81953.1	-25.50	0
81968.8	-25.50	0
81984.4	-25.50	0
82000.0	-25.50	0
82015.6	-25.50	0
82031.2	-24.75	0
82046.9	-24.75	0
82062.5	-24.75	0
82078.1	-24.75	0
82093.8	-24.75	0
82109.4	-24.00	0
82125.0	-24.00	0
82140.6	-24.00	0
82156.2	-23.25	0
82171.9	-23.25	0
82187.5	-22.50	0
82203.1	-22.50	0
82218.8	-21.75	0
82234.4	-21.75	0
82250.0	-21.00	0
82265.6	-21.00	0
82281.2	-20.25	0
82296.9	-20.25	0
82312.5	-19.50	0
82328.1	-19.50	0
82343.8	-18.75	0
82359.4	-18.75	0
82375.0	-18.00	0
82390.6	-17.25	0
82406.2	-17.25	0
82421.9	-16.50	0
82437.5	-15.75	0
82453.1	-15.75	0
82468.8	-15.00	0
82484.4	-14.25	0
82500.0	-13.50	0
82515.6	-13.50	0
82531.2	-12.75	0
82546.9	-12.00	0
82562.5	-11.25	0
82578.1	-10.50	0
82593.8	-10.50	0
82609.4	-9.75	0
82625.0	-9.00	0
82640.6	-8.25	0
82656.2	-7.50	0
82671.9	-6.75	0
82687.5	-6.75	0
82703.1	-6.00	0
82718.8	-5.25	0
82734.4	-4.50	0
82750.0	-3.75	0
82765.6	-3.00	0
82781.2	-2.25	1
82796.9	-1.50	0
82812.5	-0.75	0
82828.1	0.00	0
82843.8	0.75	0
82859.4	1.50	0
82875.0	2.25	0
82890.6	3.00	0
82906.2	3.75	0
82921.9	4.50	0
82937.5	5.25	0
82953.1	6.00	0
82968.8	6.00	0
82984.4	6.75	0
83000.0	7.50	0
83015.6	8.25	0
83031.2	9.00	0
83046.9	9.75	0
83062.5	10.50	0
83078.1	10.50	0
83093.8	11.25	0
83109.4	12.00	0
83125.0	12.75	0
83140.6	13.50	0
83156.2	14.25	0
83171.9	14.25	0
83187.5	15.00	0
83203.1	15.75	0
83218.8	16.50	0
83234.4	16.50	0
83250.0	17.25	0
83265.6	18.00	0
83281.2	18.75	0
83296.9	18.75	0
83312.5	19.50	0
83328.1	20.25	0
